INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I182097480,3114,Investigate Property,INVESTIGATE PROPERTY,B3,427,12/3/18 15:29,2018,12,Monday,15,Part Three,NORFOLK ST,42.27818669,-71.09047287,"(42.27818669, -71.09047287)"
I182097455,3114,Investigate Property,INVESTIGATE PROPERTY,B3,441,12/3/18 15:12,2018,12,Monday,15,Part Three,KINGSDALE ST,42.29478707,-71.08206875,"(42.29478707, -71.08206875)"
I182097456,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B3,416,12/3/18 15:08,2018,12,Monday,15,Part Three,OGDEN ST,42.28085374,-71.07143121,"(42.28085374, -71.07143121)"
I182097443,613,Larceny,LARCENY SHOPLIFTING,B3,406,12/3/18 14:45,2018,12,Monday,14,Part One,RIVER ST,42.27130225,-71.07442362,"(42.27130225, -71.07442362)"
I182098128,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,417,12/3/18 14:30,2018,12,Monday,14,Part Three,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I182097408,2647,Other,THREATS TO DO BODILY HARM,B3,464,12/3/18 13:18,2018,12,Monday,13,Part Two,BROOKVIEW ST,42.2887411,-71.09117797,"(42.28874110, -71.09117797)"
I182097391,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B3,452,12/3/18 12:38,2018,12,Monday,12,Part Two,PARK ST,42.29535374,-71.07313162,"(42.29535374, -71.07313162)"
I182097421,617,Larceny,LARCENY THEFT FROM BUILDING,B3,422,12/3/18 11:58,2018,12,Monday,11,Part One,RIVER ST,42.27136131,-71.0810083,"(42.27136131, -71.08100830)"
I182097365,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,B3,459,12/3/18 11:08,2018,12,Monday,11,Part Three,MERRILL ST,42.30356644,-71.08032833,"(42.30356644, -71.08032833)"
I182097373,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,439,12/3/18 11:03,2018,12,Monday,11,Part Two,BLUE HILL AVE,42.29098335,-71.08912013,"(42.29098335, -71.08912013)"
I182100618,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,474,12/3/18 9:00,2018,12,Monday,9,Part Two,COLORADO ST,42.27446121,-71.10260406,"(42.27446121, -71.10260406)"
I182097596,3501,Missing Person Reported,MISSING PERSON,B3,429,12/3/18 8:30,2018,12,Monday,8,Part Three,HARWOOD ST,42.2857651,-71.08763245,"(42.28576510, -71.08763245)"
I182097596,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,429,12/3/18 8:30,2018,12,Monday,8,Part Three,HARWOOD ST,42.2857651,-71.08763245,"(42.28576510, -71.08763245)"
I182097594,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,429,12/3/18 8:30,2018,12,Monday,8,Part Three,HARWOOD ST,42.2857651,-71.08763245,"(42.28576510, -71.08763245)"
I182097594,3501,Missing Person Reported,MISSING PERSON,B3,429,12/3/18 8:30,2018,12,Monday,8,Part Three,HARWOOD ST,42.2857651,-71.08763245,"(42.28576510, -71.08763245)"
I182097334,3301,Verbal Disputes,VERBAL DISPUTE,B3,417,12/3/18 8:07,2018,12,Monday,8,Part Three,FULLER ST,42.28154388,-71.07350542,"(42.28154388, -71.07350542)"
I182097314,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,943,12/3/18 6:46,2018,12,Monday,6,Part Three,STANDARD ST,42.27661501,-71.08029831,"(42.27661501, -71.08029831)"
I182097315,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,457,12/3/18 6:31,2018,12,Monday,6,Part Three,FOWLER ST,42.3004059,-71.082824,"(42.30040590, -71.08282400)"
I182097660,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,428,12/3/18 6:00,2018,12,Monday,6,Part Three,BLUE HILL AVE,42.28200649,-71.09206838,"(42.28200649, -71.09206838)"
I182097660,3501,Missing Person Reported,MISSING PERSON,B3,428,12/3/18 6:00,2018,12,Monday,6,Part Three,BLUE HILL AVE,42.28200649,-71.09206838,"(42.28200649, -71.09206838)"
I182097301,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B3,427,12/3/18 3:18,2018,12,Monday,3,Part Three,BLUE HILL AVE,42.27699107,-71.09338214,"(42.27699107, -71.09338214)"
I182097287,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,415,12/3/18 0:55,2018,12,Monday,0,Part Three,GALLIVAN BLVD,42.27814395,-71.07472243,"(42.27814395, -71.07472243)"
I182097513,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,B3,574,12/3/18 0:00,2018,12,Monday,0,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I182097271,3115,Investigate Person,INVESTIGATE PERSON,B3,457,12/2/18 21:37,2018,12,Sunday,21,Part Three,CHARLOTTE ST,42.29944216,-71.08489748,"(42.29944216, -71.08489748)"
I182097246,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,435,12/2/18 20:20,2018,12,Sunday,20,Part Three,DUNBAR AVE,42.28643911,-71.07163064,"(42.28643911, -71.07163064)"
I182097244,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,481,12/2/18 19:49,2018,12,Sunday,19,Part One,CUMMINS HWY,42.26857609,-71.09574826,"(42.26857609, -71.09574826)"
I182097907,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,459,12/2/18 18:55,2018,12,Sunday,18,Part Three,GLENARM ST,42.30367519,-71.08102637,"(42.30367519, -71.08102637)"
I182097219,3115,Investigate Person,INVESTIGATE PERSON,B3,439,12/2/18 18:35,2018,12,Sunday,18,Part Three,BLUE HILL AVE,42.29098335,-71.08912013,"(42.29098335, -71.08912013)"
I182097215,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,451,12/2/18 17:37,2018,12,Sunday,17,Part Three,W TREMLETT ST,42.29435407,-71.07306715,"(42.29435407, -71.07306715)"
I182097199,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,B3,465,12/2/18 17:36,2018,12,Sunday,17,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I182097214,2647,Other,THREATS TO DO BODILY HARM,B3,427,12/2/18 17:08,2018,12,Sunday,17,Part Two,BLUE HILL AVE,42.27470119,-71.09344053,"(42.27470119, -71.09344053)"
I182097214,3301,Verbal Disputes,VERBAL DISPUTE,B3,427,12/2/18 17:08,2018,12,Sunday,17,Part Three,BLUE HILL AVE,42.27470119,-71.09344053,"(42.27470119, -71.09344053)"
I182097187,3115,Investigate Person,INVESTIGATE PERSON,B3,426,12/2/18 16:24,2018,12,Sunday,16,Part Three,RIVER ST,42.26871441,-71.09221139,"(42.26871441, -71.09221139)"
I182097185,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,420,12/2/18 15:29,2018,12,Sunday,15,Part Three,MORTON ST,42.27995083,-71.08185417,"(42.27995083, -71.08185417)"
I182097163,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,464,12/2/18 14:29,2018,12,Sunday,14,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182097136,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,B3,431,12/2/18 11:52,2018,12,Sunday,11,Part Two,IRMA ST,42.28766525,-71.08733059,"(42.28766525, -71.08733059)"
I182097132,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,475,12/2/18 11:44,2018,12,Sunday,11,Part One,CUMMINS HWY,42.27043477,-71.10005783,"(42.27043477, -71.10005783)"
I182097116,3301,Verbal Disputes,VERBAL DISPUTE,B3,428,12/2/18 9:51,2018,12,Sunday,9,Part Three,WOOLSON ST,42.28121227,-71.08941724,"(42.28121227, -71.08941724)"
I182097102,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,428,12/2/18 9:15,2018,12,Sunday,9,Part Two,WOOLSON ST,42.28152196,-71.09008408,"(42.28152196, -71.09008408)"
I182097096,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,427,12/2/18 7:52,2018,12,Sunday,7,Part Two,BLUE HILL AVE,42.27968299,-71.09286048,"(42.27968299, -71.09286048)"
I182097053,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B3,455,12/2/18 2:10,2018,12,Sunday,2,Part Two,NORWELL ST,42.30195045,-71.07798088,"(42.30195045, -71.07798088)"
I182097051,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,944,12/2/18 1:11,2018,12,Sunday,1,Part Three,STRATTON ST,42.29017432,-71.08808525,"(42.29017432, -71.08808525)"
I182097278,1402,Vandalism,VANDALISM,B3,470,12/2/18 0:00,2018,12,Sunday,0,Part Two,ORLANDO ST,42.27425136,-71.09938919,"(42.27425136, -71.09938919)"
I182097170,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,475,12/1/18 23:30,2018,12,Saturday,23,Part One,CUMMINS HWY,42.27043477,-71.10005783,"(42.27043477, -71.10005783)"
I182097030,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,417,12/1/18 23:27,2018,12,Saturday,23,Part Three,FULLER ST,42.28154388,-71.07350542,"(42.28154388, -71.07350542)"
I182097043,2647,Other,THREATS TO DO BODILY HARM,B3,463,12/1/18 23:00,2018,12,Saturday,23,Part Two,BLUE HILL AVE,42.29590385,-71.08773294,"(42.29590385, -71.08773294)"
I182097043,3125,Warrant Arrests,WARRANT ARREST,B3,463,12/1/18 23:00,2018,12,Saturday,23,Part Three,BLUE HILL AVE,42.29590385,-71.08773294,"(42.29590385, -71.08773294)"
I182097043,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,463,12/1/18 23:00,2018,12,Saturday,23,Part One,BLUE HILL AVE,42.29590385,-71.08773294,"(42.29590385, -71.08773294)"
I182097043,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,463,12/1/18 23:00,2018,12,Saturday,23,Part Two,BLUE HILL AVE,42.29590385,-71.08773294,"(42.29590385, -71.08773294)"
I182097043,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,463,12/1/18 23:00,2018,12,Saturday,23,Part Two,BLUE HILL AVE,42.29590385,-71.08773294,"(42.29590385, -71.08773294)"
I182097024,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,459,12/1/18 22:40,2018,12,Saturday,22,Part Three,GLENARM ST,42.3040173,-71.08050743,"(42.30401730, -71.08050743)"
I182097024,3301,Verbal Disputes,VERBAL DISPUTE,B3,459,12/1/18 22:40,2018,12,Saturday,22,Part Three,GLENARM ST,42.3040173,-71.08050743,"(42.30401730, -71.08050743)"
I182097292,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,427,12/1/18 22:00,2018,12,Saturday,22,Part Three,CLARKWOOD ST,42.28013735,-71.09079826,"(42.28013735, -71.09079826)"
I182097292,3501,Missing Person Reported,MISSING PERSON,B3,427,12/1/18 22:00,2018,12,Saturday,22,Part Three,CLARKWOOD ST,42.28013735,-71.09079826,"(42.28013735, -71.09079826)"
I182097423,301,Robbery,ROBBERY - STREET,B3,427,12/1/18 21:30,2018,12,Saturday,21,Part One,MILDRED AVE,42.27665388,-71.09121606,"(42.27665388, -71.09121606)"
I182099947,3110,Police Service Incidents,SERVICE TO OTHER PD OUTSIDE OF MA.,B3,464,12/1/18 19:30,2018,12,Saturday,19,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182099947,3208,Property Lost,PROPERTY - MISSING,B3,464,12/1/18 19:30,2018,12,Saturday,19,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182098984,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,B3,466,12/1/18 18:00,2018,12,Saturday,18,Part Two,ORMOND ST,42.28389154,-71.09545337,"(42.28389154, -71.09545337)"
I182096970,3115,Investigate Person,INVESTIGATE PERSON,B3,456,12/1/18 17:33,2018,12,Saturday,17,Part Three,ELLINGTON ST,42.30154555,-71.08118184,"(42.30154555, -71.08118184)"
I182096930,3114,Investigate Property,INVESTIGATE PROPERTY,B3,454,12/1/18 16:01,2018,12,Saturday,16,Part Three,SHAFTER ST,42.29895336,-71.0768587,"(42.29895336, -71.07685870)"
I182096920,3201,Property Lost,PROPERTY - LOST,B3,438,12/1/18 15:50,2018,12,Saturday,15,Part Three,SOUTHERN AVE,42.29000873,-71.07580876,"(42.29000873, -71.07580876)"
I182096924,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,456,12/1/18 15:30,2018,12,Saturday,15,Part Three,ERIE ST,42.30299624,-71.07903634,"(42.30299624, -71.07903634)"
I182096916,3201,Property Lost,PROPERTY - LOST,B3,435,12/1/18 15:30,2018,12,Saturday,15,Part Three,WHITMAN ST,42.28701738,-71.07706453,"(42.28701738, -71.07706453)"
I182096912,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,442,12/1/18 14:52,2018,12,Saturday,14,Part Three,W PARK ST,42.29417473,-71.07932209,"(42.29417473, -71.07932209)"
I182096903,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,466,12/1/18 14:18,2018,12,Saturday,14,Part Three,MORTON ST,42.28619353,-71.09340836,"(42.28619353, -71.09340836)"
I182096909,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,458,12/1/18 13:23,2018,12,Saturday,13,Part Three,BLUE HILL AVE,42.30316091,-71.08515552,"(42.30316091, -71.08515552)"
I182096883,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,459,12/1/18 13:05,2018,12,Saturday,13,Part Three,COLUMBIA RD,42.30451288,-71.08178477,"(42.30451288, -71.08178477)"
I182096883,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,459,12/1/18 13:05,2018,12,Saturday,13,Part Three,COLUMBIA RD,42.30451288,-71.08178477,"(42.30451288, -71.08178477)"
I182096869,3410,Towed,TOWED MOTOR VEHICLE,B3,418,12/1/18 12:03,2018,12,Saturday,12,Part Three,EVANS ST,42.28145538,-71.08351029,"(42.28145538, -71.08351029)"
I192025762,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,437,12/1/18 12:00,2018,12,Saturday,12,Part Three,FERNDALE ST,42.28886535,-71.07738439,"(42.28886535, -71.07738439)"
I192025762,3501,Missing Person Reported,MISSING PERSON,B3,437,12/1/18 12:00,2018,12,Saturday,12,Part Three,FERNDALE ST,42.28886535,-71.07738439,"(42.28886535, -71.07738439)"
I182096838,2647,Other,THREATS TO DO BODILY HARM,B3,428,12/1/18 10:47,2018,12,Saturday,10,Part Two,VERRILL ST,42.28164146,-71.08851499,"(42.28164146, -71.08851499)"
I182096868,3410,Towed,TOWED MOTOR VEHICLE,B3,422,12/1/18 10:32,2018,12,Saturday,10,Part Three,RIVER ST,42.27133005,-71.08299865,"(42.27133005, -71.08299865)"
I182096827,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,464,12/1/18 9:23,2018,12,Saturday,9,Part Two,BLUE HILL AVE,42.29012204,-71.08964896,"(42.29012204, -71.08964896)"
I182096821,2647,Other,THREATS TO DO BODILY HARM,B3,476,12/1/18 8:39,2018,12,Saturday,8,Part Two,CUMMINS HWY,42.2680362,-71.09484348,"(42.26803620, -71.09484348)"
I182096816,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,428,12/1/18 7:44,2018,12,Saturday,7,Part Three,WILDWOOD ST,42.28236818,-71.08972869,"(42.28236818, -71.08972869)"
I182096818,3114,Investigate Property,INVESTIGATE PROPERTY,B3,441,12/1/18 7:31,2018,12,Saturday,7,Part Three,NIGHTINGALE ST,42.29474312,-71.08503786,"(42.29474312, -71.08503786)"
I182096775,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",B3,565,12/1/18 0:56,2018,12,Saturday,0,Part Two,HARVARD ST,42.29190075,-71.09029516,"(42.29190075, -71.09029516)"
I182096775,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B3,565,12/1/18 0:56,2018,12,Saturday,0,Part Two,HARVARD ST,42.29190075,-71.09029516,"(42.29190075, -71.09029516)"
I182096775,1504,Other,WEAPON - OTHER - OTHER VIOLATION,B3,565,12/1/18 0:56,2018,12,Saturday,0,Part Two,HARVARD ST,42.29190075,-71.09029516,"(42.29190075, -71.09029516)"
I182096768,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,441,12/1/18 0:16,2018,12,Saturday,0,Part Three,TALBOT AVE,42.29389648,-71.08451577,"(42.29389648, -71.08451577)"
I182096767,617,Larceny,LARCENY THEFT FROM BUILDING,B3,469,12/1/18 0:06,2018,12,Saturday,0,Part One,HIAWATHA RD,42.27683754,-71.0952644,"(42.27683754, -71.09526440)"
I182096781,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,435,12/1/18 0:03,2018,12,Saturday,0,Part Three,WHITMAN ST,42.28701738,-71.07706453,"(42.28701738, -71.07706453)"
I192046000,1107,Fraud,FRAUD - IMPERSONATION,B3,450,12/1/18 0:00,2018,12,Saturday,0,Part Two,WHEATLAND AVE,42.29350272,-71.07344862,"(42.29350272, -71.07344862)"
I192007684,3201,Property Lost,PROPERTY - LOST,B3,413,12/1/18 0:00,2018,12,Saturday,0,Part Three,GALLIVAN BLVD,42.27846043,-71.07778192,"(42.27846043, -71.07778192)"
I192010315,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,409,12/1/18 0:00,2018,12,Saturday,0,Part Two,STANDARD ST,42.27195474,-71.07850094,"(42.27195474, -71.07850094)"
I182096758,3301,Verbal Disputes,VERBAL DISPUTE,B3,477,11/30/18 22:56,2018,11,Friday,22,Part Three,STONECREST RD,42.27723796,-71.1062668,"(42.27723796, -71.10626680)"
I182096725,3301,Verbal Disputes,VERBAL DISPUTE,B3,420,11/30/18 21:15,2018,11,Friday,21,Part Three,LORNA RD,42.27802074,-71.08403295,"(42.27802074, -71.08403295)"
I182096695,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,468,11/30/18 19:38,2018,11,Friday,19,Part One,WELLINGTON HILL ST,42.27965686,-71.09337672,"(42.27965686, -71.09337672)"
I182096692,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,463,11/30/18 19:30,2018,11,Friday,19,Part One,BLUE HILL AVE,42.2973366,-71.08729604,"(42.29733660, -71.08729604)"
I182096701,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,455,11/30/18 19:06,2018,11,Friday,19,Part One,NORWELL ST,42.30132851,-71.07870873,"(42.30132851, -71.07870873)"
I182096676,2629,Harassment,HARASSMENT,B3,420,11/30/18 18:47,2018,11,Friday,18,Part Two,MORTON ST,42.27995083,-71.08185417,"(42.27995083, -71.08185417)"
I182096729,1402,Vandalism,VANDALISM,B3,431,11/30/18 18:31,2018,11,Friday,18,Part Two,ARBUTUS ST,42.28757318,-71.08872923,"(42.28757318, -71.08872923)"
I182096732,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,446,11/30/18 17:41,2018,11,Friday,17,Part Three,NORWELL ST,42.29828416,-71.07869447,"(42.29828416, -71.07869447)"
I182096627,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,428,11/30/18 16:11,2018,11,Friday,16,Part Three,NORFOLK ST,42.28092154,-71.08766264,"(42.28092154, -71.08766264)"
I182096624,1402,Vandalism,VANDALISM,B3,476,11/30/18 15:39,2018,11,Friday,15,Part Two,BLUE HILL AVE,42.26817397,-71.09387677,"(42.26817397, -71.09387677)"
I182096624,3115,Investigate Person,INVESTIGATE PERSON,B3,476,11/30/18 15:39,2018,11,Friday,15,Part Three,BLUE HILL AVE,42.26817397,-71.09387677,"(42.26817397, -71.09387677)"
I182097825,619,Larceny,LARCENY ALL OTHERS,B3,454,11/30/18 15:00,2018,11,Friday,15,Part One,SHAFTER ST,42.29895336,-71.0768587,"(42.29895336, -71.07685870)"
I182096577,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,430,11/30/18 13:54,2018,11,Friday,13,Part Three,BLUE HILL AVE,42.28480303,-71.09114391,"(42.28480303, -71.09114391)"
I182096574,1107,Fraud,FRAUD - IMPERSONATION,B3,468,11/30/18 13:49,2018,11,Friday,13,Part Two,DUKE ST,42.28118023,-71.09442053,"(42.28118023, -71.09442053)"
I182096558,3201,Property Lost,PROPERTY - LOST,B3,437,11/30/18 13:04,2018,11,Friday,13,Part Three,WHITFIELD ST,42.2900467,-71.07330004,"(42.29004670, -71.07330004)"
I182096550,2629,Harassment,HARASSMENT,B3,422,11/30/18 12:48,2018,11,Friday,12,Part Two,RIVER ST,42.27132363,-71.08183509,"(42.27132363, -71.08183509)"
I182097342,3201,Property Lost,PROPERTY - LOST,B3,466,11/30/18 12:30,2018,11,Friday,12,Part Three,GREENDALE RD,42.28553375,-71.09422962,"(42.28553375, -71.09422962)"
I182096599,1201,Embezzlement,EMBEZZLEMENT,B3,406,11/30/18 12:19,2018,11,Friday,12,Part Two,RIVER ST,42.27222808,-71.07006149,"(42.27222808, -71.07006149)"
I182096535,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,464,11/30/18 12:10,2018,11,Friday,12,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182096513,3111,License Violation,LICENSE PREMISE VIOLATION,B3,482,11/30/18 11:20,2018,11,Friday,11,Part Three,EDGEWATER DR,42.26635864,-71.09549272,"(42.26635864, -71.09549272)"
I182096511,2646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,B3,482,11/30/18 11:13,2018,11,Friday,11,Part Two,EDGEWATER DR,42.26635864,-71.09549272,"(42.26635864, -71.09549272)"
I182096501,3115,Investigate Person,INVESTIGATE PERSON,B3,428,11/30/18 10:51,2018,11,Friday,10,Part Three,BLUE HILL AVE,42.28200649,-71.09206838,"(42.28200649, -71.09206838)"
I182096541,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,444,11/30/18 10:26,2018,11,Friday,10,Part Three,BLUE HILL AVE,42.29792661,-71.08689609,"(42.29792661, -71.08689609)"
I182100426,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,432,11/30/18 10:00,2018,11,Friday,10,Part Two,JOHNSON TER,42.28782883,-71.07992288,"(42.28782883, -71.07992288)"
I182096488,2646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,B3,466,11/30/18 9:52,2018,11,Friday,9,Part Two,BLUE HILL AVE,42.28389647,-71.09168024,"(42.28389647, -71.09168024)"
I182096469,3301,Verbal Disputes,VERBAL DISPUTE,B3,467,11/30/18 8:53,2018,11,Friday,8,Part Three,WESTMORE RD,42.28469164,-71.09621548,"(42.28469164, -71.09621548)"
I182096463,2629,Harassment,HARASSMENT,B3,429,11/30/18 8:36,2018,11,Friday,8,Part Two,HARWOOD ST,42.2857651,-71.08763245,"(42.28576510, -71.08763245)"
I182096458,3208,Property Lost,PROPERTY - MISSING,B3,459,11/30/18 8:20,2018,11,Friday,8,Part Three,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I182096480,3115,Investigate Person,INVESTIGATE PERSON,B3,455,11/30/18 7:47,2018,11,Friday,7,Part Three,VASSAR ST,42.3004078,-71.07647974,"(42.30040780, -71.07647974)"
I182096437,2906,Violations,VAL - OPERATING UNREG/UNINS Â CAR,B3,459,11/30/18 1:24,2018,11,Friday,1,Part Two,ERIE ST,42.30259741,-71.08008837,"(42.30259741, -71.08008837)"
I182096437,3410,Towed,TOWED MOTOR VEHICLE,B3,459,11/30/18 1:24,2018,11,Friday,1,Part Three,ERIE ST,42.30259741,-71.08008837,"(42.30259741, -71.08008837)"
I182096437,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B3,459,11/30/18 1:24,2018,11,Friday,1,Part Two,ERIE ST,42.30259741,-71.08008837,"(42.30259741, -71.08008837)"
I182096600,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,444,11/29/18 22:00,2018,11,Thursday,22,Part Three,ABBOT ST,42.29686162,-71.08584183,"(42.29686162, -71.08584183)"
I182096418,3301,Verbal Disputes,VERBAL DISPUTE,B3,436,11/29/18 21:44,2018,11,Thursday,21,Part Three,NORFOLK ST,42.28875771,-71.0751631,"(42.28875771, -71.07516310)"
I182096409,2647,Other,THREATS TO DO BODILY HARM,B3,427,11/29/18 21:06,2018,11,Thursday,21,Part Two,BLUE HILL AVE,42.27470119,-71.09344053,"(42.27470119, -71.09344053)"
I182096409,801,Simple Assault,ASSAULT - SIMPLE,B3,427,11/29/18 21:06,2018,11,Thursday,21,Part Two,BLUE HILL AVE,42.27470119,-71.09344053,"(42.27470119, -71.09344053)"
I182096400,3301,Verbal Disputes,VERBAL DISPUTE,B3,456,11/29/18 20:48,2018,11,Thursday,20,Part Three,GREENWOOD ST,42.30262129,-71.07918399,"(42.30262129, -71.07918399)"
I182096393,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,428,11/29/18 19:50,2018,11,Thursday,19,Part Three,BLUE HILL AVE,42.28282878,-71.0918249,"(42.28282878, -71.09182490)"
I182096382,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,463,11/29/18 19:00,2018,11,Thursday,19,Part Two,AMERICAN LEGION HWY,42.29520338,-71.0927164,"(42.29520338, -71.09271640)"
I182096368,1402,Vandalism,VANDALISM,B3,565,11/29/18 18:56,2018,11,Thursday,18,Part Two,HARVARD ST,42.28968115,-71.09212545,"(42.28968115, -71.09212545)"
I182096358,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,B3,465,11/29/18 18:36,2018,11,Thursday,18,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I182096356,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,11/29/18 18:36,2018,11,Thursday,18,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I182096383,3301,Verbal Disputes,VERBAL DISPUTE,B3,437,11/29/18 18:30,2018,11,Thursday,18,Part Three,NORFOLK ST,42.2884578,-71.07590447,"(42.28845780, -71.07590447)"
I182096370,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,409,11/29/18 18:26,2018,11,Thursday,18,Part Three,RIVER ST,42.27158947,-71.07752678,"(42.27158947, -71.07752678)"
I182096365,3810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING Â BICYCLE - INJURY,B3,464,11/29/18 18:11,2018,11,Thursday,18,Part Three,BLUE HILL AVE,42.29012204,-71.08964896,"(42.29012204, -71.08964896)"
I182096366,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,427,11/29/18 17:59,2018,11,Thursday,17,Part Two,BLUE HILL AVE,42.2777688,-71.09334841,"(42.27776880, -71.09334841)"
