INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I172105333,1402,Vandalism,VANDALISM,B3,432,12/21/17 14:00,2017,12,Thursday,14,Part Two,JACOB ST,42.28541846,-71.08366378,"(42.28541846, -71.08366378)"
I172105343,613,Larceny,LARCENY SHOPLIFTING,B3,406,12/21/17 13:46,2017,12,Thursday,13,Part One,RIVER ST,42.27130225,-71.07442362,"(42.27130225, -71.07442362)"
I172105309,3301,Verbal Disputes,VERBAL DISPUTE,B3,452,12/21/17 13:45,2017,12,Thursday,13,Part Three,ELWYN RD,42.29573528,-71.07435256,"(42.29573528, -71.07435256)"
I172105306,3301,Verbal Disputes,VERBAL DISPUTE,B3,418,12/21/17 13:07,2017,12,Thursday,13,Part Three,MAXWELL ST,42.28220579,-71.07791871,"(42.28220579, -71.07791871)"
I172105286,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,458,12/21/17 12:08,2017,12,Thursday,12,Part Three,BLUE HILL AVE,42.30316091,-71.08515552,"(42.30316091, -71.08515552)"
I172105270,3114,Investigate Property,INVESTIGATE PROPERTY,B3,574,12/21/17 11:20,2017,12,Thursday,11,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172105269,3114,Investigate Property,INVESTIGATE PROPERTY,B3,574,12/21/17 11:20,2017,12,Thursday,11,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172105268,3114,Investigate Property,INVESTIGATE PROPERTY,B3,457,12/21/17 10:51,2017,12,Thursday,10,Part Three,MCLELLAN ST,42.30006791,-71.08430796,"(42.30006791, -71.08430796)"
I172105242,3115,Investigate Person,INVESTIGATE PERSON,B3,470,12/21/17 8:16,2017,12,Thursday,8,Part Three,ORLANDO ST,42.27544327,-71.09817294,"(42.27544327, -71.09817294)"
I172105245,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,B3,481,12/21/17 8:03,2017,12,Thursday,8,Part Three,CUMMINS HWY,42.26857609,-71.09574826,"(42.26857609, -71.09574826)"
I172105229,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,463,12/21/17 6:21,2017,12,Thursday,6,Part Three,BLUE HILL AVE,42.2973366,-71.08729604,"(42.29733660, -71.08729604)"
I172105229,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B3,463,12/21/17 6:21,2017,12,Thursday,6,Part Two,BLUE HILL AVE,42.2973366,-71.08729604,"(42.29733660, -71.08729604)"
I172105225,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,431,12/21/17 5:24,2017,12,Thursday,5,Part Three,LUCERNE ST,42.28718205,-71.08840386,"(42.28718205, -71.08840386)"
I172105217,3301,Verbal Disputes,VERBAL DISPUTE,B3,437,12/21/17 3:03,2017,12,Thursday,3,Part Three,SOUTHERN AVE,42.29000873,-71.07580876,"(42.29000873, -71.07580876)"
I172105182,3115,Investigate Person,INVESTIGATE PERSON,B3,464,12/20/17 22:44,2017,12,Wednesday,22,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I172105180,3301,Verbal Disputes,VERBAL DISPUTE,B3,428,12/20/17 22:16,2017,12,Wednesday,22,Part Three,SUTTON ST,42.28197224,-71.08912459,"(42.28197224, -71.08912459)"
I172105184,3115,Investigate Person,INVESTIGATE PERSON,B3,417,12/20/17 22:06,2017,12,Wednesday,22,Part Three,ROCKWELL ST,42.28339069,-71.07388628,"(42.28339069, -71.07388628)"
I172105158,3102,Other,INVESTIGATION FOR ANOTHER AGENCY,B3,465,12/20/17 21:02,2017,12,Wednesday,21,Part Three,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I172105160,3114,Investigate Property,INVESTIGATE PROPERTY,B3,441,12/20/17 20:56,2017,12,Wednesday,20,Part Three,HARVARD ST,42.29634574,-71.08181681,"(42.29634574, -71.08181681)"
I172105151,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,427,12/20/17 20:07,2017,12,Wednesday,20,Part Three,RIVER ST,42.26956689,-71.09075049,"(42.26956689, -71.09075049)"
I172105166,1402,Vandalism,VANDALISM,B3,466,12/20/17 19:44,2017,12,Wednesday,19,Part Two,GREENDALE RD,42.28553375,-71.09422962,"(42.28553375, -71.09422962)"
I172105114,3208,Property Lost,PROPERTY - MISSING,B3,434,12/20/17 18:17,2017,12,Wednesday,18,Part Three,CAPEN ST,42.28387658,-71.08099354,"(42.28387658, -71.08099354)"
I172105105,3115,Investigate Person,INVESTIGATE PERSON,B3,464,12/20/17 17:43,2017,12,Wednesday,17,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I172105075,3301,Verbal Disputes,VERBAL DISPUTE,B3,417,12/20/17 15:35,2017,12,Wednesday,15,Part Three,MORA ST,42.28208198,-71.07364875,"(42.28208198, -71.07364875)"
I172105108,3410,Towed,TOWED MOTOR VEHICLE,B3,428,12/20/17 15:25,2017,12,Wednesday,15,Part Three,NORFOLK ST,42.27967051,-71.08887826,"(42.27967051, -71.08887826)"
I172105072,3301,Verbal Disputes,VERBAL DISPUTE,B3,468,12/20/17 15:21,2017,12,Wednesday,15,Part Three,WALK HILL ST,42.28184113,-71.09871709,"(42.28184113, -71.09871709)"
I172105060,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,456,12/20/17 14:53,2017,12,Wednesday,14,Part One,HARLEM ST,42.30021684,-71.0809794,"(42.30021684, -71.08097940)"
I172105118,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,B3,464,12/20/17 14:18,2017,12,Wednesday,14,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I172105031,1402,Vandalism,VANDALISM,B3,428,12/20/17 13:54,2017,12,Wednesday,13,Part Two,MORTON ST,42.28405588,-71.09045322,"(42.28405588, -71.09045322)"
I172105026,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,430,12/20/17 13:19,2017,12,Wednesday,13,Part Three,BLUE HILL AVE,42.28689263,-71.09047753,"(42.28689263, -71.09047753)"
I172105003,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,442,12/20/17 12:30,2017,12,Wednesday,12,Part Three,BERNARD ST,42.29350931,-71.07991323,"(42.29350931, -71.07991323)"
I172105030,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,458,12/20/17 12:28,2017,12,Wednesday,12,Part Three,WOLCOTT ST,42.30273607,-71.08248544,"(42.30273607, -71.08248544)"
I172105005,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,445,12/20/17 12:00,2017,12,Wednesday,12,Part Three,GLENWAY ST,42.29693391,-71.08066576,"(42.29693391, -71.08066576)"
I182004176,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,468,12/20/17 12:00,2017,12,Wednesday,12,Part Three,HAZLETON ST,42.27997063,-71.09553354,"(42.27997063, -71.09553354)"
I182014940,3201,Property Lost,PROPERTY - LOST,B3,421,12/20/17 12:00,2017,12,Wednesday,12,Part Three,DELHI ST,42.27436376,-71.09136935,"(42.27436376, -71.09136935)"
I172105012,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,435,12/20/17 11:33,2017,12,Wednesday,11,Part Three,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I172105012,3501,Missing Person Reported,MISSING PERSON,B3,435,12/20/17 11:33,2017,12,Wednesday,11,Part Three,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I172104985,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,427,12/20/17 10:27,2017,12,Wednesday,10,Part Three,NORFOLK ST,42.27818669,-71.09047287,"(42.27818669, -71.09047287)"
I172104942,3207,Property Found,PROPERTY - FOUND,B3,574,12/20/17 8:54,2017,12,Wednesday,8,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172104903,3301,Verbal Disputes,VERBAL DISPUTE,B3,465,12/19/17 23:06,2017,12,Tuesday,23,Part Three,JOHNSTON RD,42.28750526,-71.09212143,"(42.28750526, -71.09212143)"
I172104885,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,420,12/19/17 22:01,2017,12,Tuesday,22,Part Three,W SELDEN ST,42.27693086,-71.08631706,"(42.27693086, -71.08631706)"
I172104840,1109,Fraud,FRAUD - WIRE,B3,441,12/19/17 19:45,2017,12,Tuesday,19,Part Two,NIGHTINGALE ST,42.29474312,-71.08503786,"(42.29474312, -71.08503786)"
I172104847,1806,Drug Violation,DRUGS - CLASS B TRAFFICKING OVER 18 GRAMS,B3,437,12/19/17 19:44,2017,12,Tuesday,19,Part Two,MILTON AVE,42.28712554,-71.07885351,"(42.28712554, -71.07885351)"
I172104941,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,416,12/19/17 19:00,2017,12,Tuesday,19,Part Three,FAIRMOUNT ST,42.28104853,-71.0720644,"(42.28104853, -71.07206440)"
I172104821,2629,Harassment,HARASSMENT,B3,459,12/19/17 18:37,2017,12,Tuesday,18,Part Two,SEAVER ST,42.30302875,-71.0807146,"(42.30302875, -71.08071460)"
I172104825,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,459,12/19/17 18:17,2017,12,Tuesday,18,Part Three,ERIE ST,42.3031568,-71.07874799,"(42.30315680, -71.07874799)"
I172104832,3115,Investigate Person,INVESTIGATE PERSON,B3,476,12/19/17 17:46,2017,12,Tuesday,17,Part Three,CUMMINS HWY,42.2680362,-71.09484348,"(42.26803620, -71.09484348)"
I172106873,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,429,12/19/17 17:40,2017,12,Tuesday,17,Part Two,WILLOWWOOD ST,42.28385993,-71.08599096,"(42.28385993, -71.08599096)"
I172104831,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,456,12/19/17 17:24,2017,12,Tuesday,17,Part Three,ELLINGTON ST,42.30154555,-71.08118184,"(42.30154555, -71.08118184)"
I172104783,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,459,12/19/17 16:42,2017,12,Tuesday,16,Part Two,SEAVER ST,42.30302875,-71.0807146,"(42.30302875, -71.08071460)"
I172104767,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,574,12/19/17 15:43,2017,12,Tuesday,15,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172104766,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B3,437,12/19/17 15:29,2017,12,Tuesday,15,Part Three,SOUTHERN AVE,42.29045129,-71.07395558,"(42.29045129, -71.07395558)"
I172104748,3301,Verbal Disputes,VERBAL DISPUTE,B3,417,12/19/17 11:49,2017,12,Tuesday,11,Part Three,MORA ST,42.28208198,-71.07364875,"(42.28208198, -71.07364875)"
I172104734,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,452,12/19/17 11:47,2017,12,Tuesday,11,Part Three,KENBERMA RD,42.29574022,-71.07322638,"(42.29574022, -71.07322638)"
I172104700,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B3,429,12/19/17 11:04,2017,12,Tuesday,11,Part Two,HARWOOD ST,42.2857651,-71.08763245,"(42.28576510, -71.08763245)"
I172104700,2906,Violations,VAL - OPERATING UNREG/UNINS Â CAR,B3,429,12/19/17 11:04,2017,12,Tuesday,11,Part Two,HARWOOD ST,42.2857651,-71.08763245,"(42.28576510, -71.08763245)"
I172104700,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,429,12/19/17 11:04,2017,12,Tuesday,11,Part Two,HARWOOD ST,42.2857651,-71.08763245,"(42.28576510, -71.08763245)"
I172104688,3007,Medical Assistance,SUDDEN DEATH,B3,439,12/19/17 10:00,2017,12,Tuesday,10,Part Three,TALBOT AVE,42.29196961,-71.07795509,"(42.29196961, -71.07795509)"
I172104697,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B3,458,12/19/17 9:00,2017,12,Tuesday,9,Part Two,GLENWAY ST,42.30131086,-71.08443841,"(42.30131086, -71.08443841)"
I172104697,724,Auto Theft,AUTO THEFT,B3,458,12/19/17 9:00,2017,12,Tuesday,9,Part One,GLENWAY ST,42.30131086,-71.08443841,"(42.30131086, -71.08443841)"
I172104697,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B3,458,12/19/17 9:00,2017,12,Tuesday,9,Part Two,GLENWAY ST,42.30131086,-71.08443841,"(42.30131086, -71.08443841)"
I172104697,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",B3,458,12/19/17 9:00,2017,12,Tuesday,9,Part Two,GLENWAY ST,42.30131086,-71.08443841,"(42.30131086, -71.08443841)"
I172104668,3114,Investigate Property,INVESTIGATE PROPERTY,B3,446,12/19/17 8:53,2017,12,Tuesday,8,Part Three,NORWELL ST,42.29828416,-71.07869447,"(42.29828416, -71.07869447)"
I172104674,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,428,12/19/17 7:49,2017,12,Tuesday,7,Part One,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
I172104653,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,444,12/19/17 7:41,2017,12,Tuesday,7,Part Three,GLENWAY ST,42.29843275,-71.08122675,"(42.29843275, -71.08122675)"
I172104647,3125,Warrant Arrests,WARRANT ARREST,B3,450,12/19/17 7:39,2017,12,Tuesday,7,Part Three,ROSEDALE ST,42.29244178,-71.07320696,"(42.29244178, -71.07320696)"
I172104647,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,450,12/19/17 7:39,2017,12,Tuesday,7,Part One,ROSEDALE ST,42.29244178,-71.07320696,"(42.29244178, -71.07320696)"
I172104671,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,426,12/19/17 7:35,2017,12,Tuesday,7,Part Three,BABSON ST,42.27064633,-71.09271881,"(42.27064633, -71.09271881)"
I172104634,3410,Towed,TOWED MOTOR VEHICLE,B3,444,12/19/17 3:06,2017,12,Tuesday,3,Part Three,ESMOND ST,42.29691612,-71.08363894,"(42.29691612, -71.08363894)"
I172104633,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,432,12/19/17 2:53,2017,12,Tuesday,2,Part One,MASCOT ST,42.28539022,-71.0845773,"(42.28539022, -71.08457730)"
I172104622,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,407,12/19/17 1:01,2017,12,Tuesday,1,Part One,RIVER ST,42.27197865,-71.07096728,"(42.27197865, -71.07096728)"
I172104745,724,Auto Theft,AUTO THEFT,B3,458,12/18/17 23:00,2017,12,Monday,23,Part One,WOLCOTT ST,42.30273607,-71.08248544,"(42.30273607, -71.08248544)"
I172104602,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,429,12/18/17 21:44,2017,12,Monday,21,Part Three,WINSTON RD,42.28508809,-71.08789462,"(42.28508809, -71.08789462)"
I172104598,3503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B3,413,12/18/17 21:12,2017,12,Monday,21,Part Three,GALLIVAN BLVD,42.27809813,-71.07421895,"(42.27809813, -71.07421895)"
I172104815,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,428,12/18/17 19:30,2017,12,Monday,19,Part One,LANDOR RD,42.28319809,-71.09098657,"(42.28319809, -71.09098657)"
I172105354,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,450,12/18/17 19:00,2017,12,Monday,19,Part Two,ROSEDALE ST,42.29244178,-71.07320696,"(42.29244178, -71.07320696)"
I172104704,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,432,12/18/17 19:00,2017,12,Monday,19,Part One,BALLOU AVE,42.2876304,-71.08067304,"(42.28763040, -71.08067304)"
I172104641,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,435,12/18/17 18:30,2017,12,Monday,18,Part Three,WHITMAN ST,42.28701738,-71.07706453,"(42.28701738, -71.07706453)"
I172104539,3201,Property Lost,PROPERTY - LOST,B3,466,12/18/17 18:15,2017,12,Monday,18,Part Three,BLUE HILL AVE,42.28389647,-71.09168024,"(42.28389647, -71.09168024)"
I172104665,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,450,12/18/17 18:00,2017,12,Monday,18,Part Two,ROSEDALE ST,42.29244178,-71.07320696,"(42.29244178, -71.07320696)"
I172104665,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,450,12/18/17 18:00,2017,12,Monday,18,Part One,ROSEDALE ST,42.29244178,-71.07320696,"(42.29244178, -71.07320696)"
I172104665,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,450,12/18/17 18:00,2017,12,Monday,18,Part Two,ROSEDALE ST,42.29244178,-71.07320696,"(42.29244178, -71.07320696)"
I172104541,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,456,12/18/17 17:37,2017,12,Monday,17,Part Three,FOWLER ST,42.30085931,-71.08128808,"(42.30085931, -71.08128808)"
I172104535,724,Auto Theft,AUTO THEFT,B3,456,12/18/17 17:25,2017,12,Monday,17,Part One,ELLINGTON ST,42.30154555,-71.08118184,"(42.30154555, -71.08118184)"
I182039103,3201,Property Lost,PROPERTY - LOST,B3,418,12/18/17 17:00,2017,12,Monday,17,Part Three,SELDEN ST,42.28089366,-71.08037468,"(42.28089366, -71.08037468)"
I172104525,3160,Fire Related Reports,"FIRE REPORT - CAR, BRUSH, ETC.",B3,469,12/18/17 16:47,2017,12,Monday,16,Part Three,ALMONT ST,42.2752767,-71.09554245,"(42.27527670, -71.09554245)"
I172104533,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,446,12/18/17 16:23,2017,12,Monday,16,Part Two,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I172104479,311,Robbery,ROBBERY - COMMERCIAL,B3,443,12/18/17 15:13,2017,12,Monday,15,Part One,HARVARD ST,42.29648008,-71.08001594,"(42.29648008, -71.08001594)"
I172104464,1001,Counterfeiting,FORGERY / COUNTERFEITING,B3,430,12/18/17 14:38,2017,12,Monday,14,Part Two,BLUE HILL AVE,42.28451318,-71.09125682,"(42.28451318, -71.09125682)"
I172104480,619,Larceny,LARCENY ALL OTHERS,B3,438,12/18/17 14:20,2017,12,Monday,14,Part One,COLONIAL AVE,42.29040923,-71.07693574,"(42.29040923, -71.07693574)"
I172104472,2906,Violations,VAL - OPERATING UNREG/UNINS Â CAR,B3,464,12/18/17 14:19,2017,12,Monday,14,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I172104455,1402,Vandalism,VANDALISM,B3,431,12/18/17 13:59,2017,12,Monday,13,Part Two,ARBUTUS ST,42.28757318,-71.08872923,"(42.28757318, -71.08872923)"
I172104439,2629,Harassment,HARASSMENT,B3,470,12/18/17 13:31,2017,12,Monday,13,Part Two,COLORADO ST,42.2759989,-71.1010178,"(42.27599890, -71.10101780)"
I172104347,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,B3,417,12/18/17 7:54,2017,12,Monday,7,Part One,EVANS ST,42.28316321,-71.07627064,"(42.28316321, -71.07627064)"
I172104362,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,466,12/18/17 0:00,2017,12,Monday,0,Part Three,MORTON ST,42.28560167,-71.0931713,"(42.28560167, -71.09317130)"
I172104296,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B3,421,12/17/17 22:44,2017,12,Sunday,22,Part Two,HALBORN ST,42.27540081,-71.08898513,"(42.27540081, -71.08898513)"
I172104298,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B3,439,12/17/17 22:22,2017,12,Sunday,22,Part Two,CALLENDER ST,42.28855818,-71.0883947,"(42.28855818, -71.08839470)"
I172104374,1402,Vandalism,VANDALISM,B3,943,12/17/17 21:00,2017,12,Sunday,21,Part Two,WOODRUFF WAY,42.27662691,-71.08123973,"(42.27662691, -71.08123973)"
I172104276,3115,Investigate Person,INVESTIGATE PERSON,B3,565,12/17/17 19:18,2017,12,Sunday,19,Part Three,CATBIRD CT,42.28813676,-71.09475747,"(42.28813676, -71.09475747)"
I172104255,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,417,12/17/17 17:35,2017,12,Sunday,17,Part Three,STOCKTON ST,42.28265604,-71.07374541,"(42.28265604, -71.07374541)"
I172104249,1402,Vandalism,VANDALISM,B3,475,12/17/17 17:23,2017,12,Sunday,17,Part Two,CUMMINS HWY,42.27056677,-71.10100994,"(42.27056677, -71.10100994)"
I172104228,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,465,12/17/17 16:33,2017,12,Sunday,16,Part One,BLUE HILL AVE,42.28582356,-71.09104328,"(42.28582356, -71.09104328)"
I172104228,311,Robbery,ROBBERY - COMMERCIAL,B3,465,12/17/17 16:33,2017,12,Sunday,16,Part One,BLUE HILL AVE,42.28582356,-71.09104328,"(42.28582356, -71.09104328)"
I172104228,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,465,12/17/17 16:33,2017,12,Sunday,16,Part One,BLUE HILL AVE,42.28582356,-71.09104328,"(42.28582356, -71.09104328)"
I172104228,3130,Search Warrants,SEARCH WARRANT,B3,465,12/17/17 16:33,2017,12,Sunday,16,Part Three,BLUE HILL AVE,42.28582356,-71.09104328,"(42.28582356, -71.09104328)"
I172104200,3301,Verbal Disputes,VERBAL DISPUTE,B3,441,12/17/17 13:45,2017,12,Sunday,13,Part Three,HARVARD ST,42.29634574,-71.08181681,"(42.29634574, -71.08181681)"
I172104200,3114,Investigate Property,INVESTIGATE PROPERTY,B3,441,12/17/17 13:45,2017,12,Sunday,13,Part Three,HARVARD ST,42.29634574,-71.08181681,"(42.29634574, -71.08181681)"
I172104180,619,Larceny,LARCENY ALL OTHERS,B3,468,12/17/17 12:07,2017,12,Sunday,12,Part One,WELLINGTON HILL ST,42.28039667,-71.09473186,"(42.28039667, -71.09473186)"
I172104148,3115,Investigate Person,INVESTIGATE PERSON,B3,418,12/17/17 8:37,2017,12,Sunday,8,Part Three,MAXWELL ST,42.28161533,-71.08086179,"(42.28161533, -71.08086179)"
I172104287,617,Larceny,LARCENY THEFT FROM BUILDING,B3,457,12/17/17 6:30,2017,12,Sunday,6,Part One,PAGE ST,42.29939553,-71.08300168,"(42.29939553, -71.08300168)"
I172104124,3301,Verbal Disputes,VERBAL DISPUTE,B3,943,12/17/17 3:15,2017,12,Sunday,3,Part Three,WOODRUFF WAY,42.27662691,-71.08123973,"(42.27662691, -71.08123973)"
I172104111,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,442,12/17/17 2:10,2017,12,Sunday,2,Part Three,BERNARD ST,42.29243585,-71.07950617,"(42.29243585, -71.07950617)"
I172104111,2101,Operating Under the Influence,OPERATING UNDER THE INFLUENCE ALCOHOL,B3,442,12/17/17 2:10,2017,12,Sunday,2,Part Two,BERNARD ST,42.29243585,-71.07950617,"(42.29243585, -71.07950617)"
I172104102,3301,Verbal Disputes,VERBAL DISPUTE,B3,944,12/17/17 0:00,2017,12,Sunday,0,Part Three,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I172104083,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,418,12/16/17 22:44,2017,12,Saturday,22,Part Two,MAXWELL ST,42.28220579,-71.07791871,"(42.28220579, -71.07791871)"
I172104089,3410,Towed,TOWED MOTOR VEHICLE,B3,435,12/16/17 22:23,2017,12,Saturday,22,Part Three,EDSON ST,42.28623708,-71.07768279,"(42.28623708, -71.07768279)"
I172104076,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,943,12/16/17 21:29,2017,12,Saturday,21,Part Two,WOODGATE ST,42.2762545,-71.07957804,"(42.27625450, -71.07957804)"
I172104064,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,441,12/16/17 20:53,2017,12,Saturday,20,Part One,NIGHTINGALE ST,42.29474312,-71.08503786,"(42.29474312, -71.08503786)"
I172104049,3301,Verbal Disputes,VERBAL DISPUTE,B3,469,12/16/17 19:44,2017,12,Saturday,19,Part Three,WALK HILL ST,42.27991636,-71.09674377,"(42.27991636, -71.09674377)"
I172104041,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,444,12/16/17 16:50,2017,12,Saturday,16,Part Three,WALES ST,42.29752097,-71.08502291,"(42.29752097, -71.08502291)"
I172104041,3501,Missing Person Reported,MISSING PERSON,B3,444,12/16/17 16:50,2017,12,Saturday,16,Part Three,WALES ST,42.29752097,-71.08502291,"(42.29752097, -71.08502291)"
I172104013,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,454,12/16/17 16:29,2017,12,Saturday,16,Part Three,HARVARD AVE,42.3001358,-71.07563344,"(42.30013580, -71.07563344)"
I172104283,3201,Property Lost,PROPERTY - LOST,B3,421,12/16/17 16:00,2017,12,Saturday,16,Part Three,DELHI ST,42.27436376,-71.09136935,"(42.27436376, -71.09136935)"
I172103975,2647,Other,THREATS TO DO BODILY HARM,B3,411,12/16/17 15:18,2017,12,Saturday,15,Part Two,FREELAND ST,42.27442169,-71.07888867,"(42.27442169, -71.07888867)"
I172104001,613,Larceny,LARCENY SHOPLIFTING,B3,439,12/16/17 15:15,2017,12,Saturday,15,Part One,BLUE HILL AVE,42.29056142,-71.08926028,"(42.29056142, -71.08926028)"
I172103997,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,463,12/16/17 15:02,2017,12,Saturday,15,Part Three,AMERICAN LEGION HWY,42.29708829,-71.09095546,"(42.29708829, -71.09095546)"
I172103974,3115,Investigate Person,INVESTIGATE PERSON,B3,427,12/16/17 14:52,2017,12,Saturday,14,Part Three,BLUE HILL AVE,42.27968299,-71.09286048,"(42.27968299, -71.09286048)"
I172103972,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B3,406,12/16/17 14:31,2017,12,Saturday,14,Part Two,RIVER ST,42.27222808,-71.07006149,"(42.27222808, -71.07006149)"
I172103963,3114,Investigate Property,INVESTIGATE PROPERTY,B3,574,12/16/17 14:30,2017,12,Saturday,14,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172103958,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,463,12/16/17 14:16,2017,12,Saturday,14,Part Three,AMERICAN LEGION HWY,42.29708829,-71.09095546,"(42.29708829, -71.09095546)"
I172103968,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,457,12/16/17 14:09,2017,12,Saturday,14,Part Three,BLUE HILL AVE,42.30127592,-71.08574118,"(42.30127592, -71.08574118)"
