INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I162084273,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B3,439,10/14/16 17:43,2016,10,Friday,17,Part Two,BLUE HILL AVE,42.29278843,-71.08851888,"(42.29278843, -71.08851888)"
I162093255,3201,Property Lost,PROPERTY - LOST,B3,451,10/14/16 17:22,2016,10,Friday,17,Part Three,PARK ST,42.29497168,-71.07524993,"(42.29497168, -71.07524993)"
I162084242,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,457,10/14/16 17:02,2016,10,Friday,17,Part Three,MCLELLAN ST,42.2994619,-71.08360148,"(42.29946190, -71.08360148)"
I162084242,3501,Missing Person Reported,MISSING PERSON,B3,457,10/14/16 17:02,2016,10,Friday,17,Part Three,MCLELLAN ST,42.2994619,-71.08360148,"(42.29946190, -71.08360148)"
I162084244,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B3,454,10/14/16 16:26,2016,10,Friday,16,Part Two,RIPLEY RD,42.29926303,-71.07626513,"(42.29926303, -71.07626513)"
I162084820,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B3,427,10/14/16 15:30,2016,10,Friday,15,Part Three,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I162084216,1402,Vandalism,VANDALISM,B3,429,10/14/16 15:23,2016,10,Friday,15,Part Two,WOODROW AVE,42.28647012,-71.08714661,"(42.28647012, -71.08714661)"
I162084216,3115,Investigate Person,INVESTIGATE PERSON,B3,429,10/14/16 15:23,2016,10,Friday,15,Part Three,WOODROW AVE,42.28647012,-71.08714661,"(42.28647012, -71.08714661)"
I162084216,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,429,10/14/16 15:23,2016,10,Friday,15,Part Two,WOODROW AVE,42.28647012,-71.08714661,"(42.28647012, -71.08714661)"
I162089529,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,437,10/14/16 15:20,2016,10,Friday,15,Part Two,WOODROW AVE,42.28813098,-71.07929959,"(42.28813098, -71.07929959)"
I162084206,3115,Investigate Person,INVESTIGATE PERSON,B3,435,10/14/16 15:02,2016,10,Friday,15,Part Three,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
I162084204,2914,Violations,VAL - OPERATING W/O AUTHORIZATION LAWFUL,B3,456,10/14/16 13:15,2016,10,Friday,13,Part Two,ERIE ST,42.30272114,-71.07976167,"(42.30272114, -71.07976167)"
I162084204,3114,Investigate Property,INVESTIGATE PROPERTY,B3,456,10/14/16 13:15,2016,10,Friday,13,Part Three,ERIE ST,42.30272114,-71.07976167,"(42.30272114, -71.07976167)"
I162084162,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,B3,481,10/14/16 12:53,2016,10,Friday,12,Part Three,RIVER ST,42.26681254,-71.09566961,"(42.26681254, -71.09566961)"
I162084138,3301,Verbal Disputes,VERBAL DISPUTE,B3,439,10/14/16 11:35,2016,10,Friday,11,Part Three,STRATTON ST,42.28881222,-71.08513152,"(42.28881222, -71.08513152)"
I162084131,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B3,427,10/14/16 10:43,2016,10,Friday,10,Part Two,BLUE HILL AVE,42.27928843,-71.09300341,"(42.27928843, -71.09300341)"
I162084126,3115,Investigate Person,INVESTIGATE PERSON,B3,425,10/14/16 10:43,2016,10,Friday,10,Part Three,BABSON ST,42.27193751,-71.0921354,"(42.27193751, -71.09213540)"
I162084122,2632,Evading Fare,EVADING FARE,B3,429,10/14/16 10:32,2016,10,Friday,10,Part Two,WILLOWWOOD ST,42.28385993,-71.08599096,"(42.28385993, -71.08599096)"
I162084112,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,464,10/14/16 10:06,2016,10,Friday,10,Part Three,HARVARD ST,42.29190075,-71.09029516,"(42.29190075, -71.09029516)"
I162084104,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,B3,428,10/14/16 9:10,2016,10,Friday,9,Part One,MORTON ST,42.28329074,-71.08916307,"(42.28329074, -71.08916307)"
I162084104,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,428,10/14/16 9:10,2016,10,Friday,9,Part One,MORTON ST,42.28329074,-71.08916307,"(42.28329074, -71.08916307)"
I162091656,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,436,10/14/16 9:00,2016,10,Friday,9,Part Two,WENTWORTH ST,42.28712912,-71.07514543,"(42.28712912, -71.07514543)"
I162084211,3410,Towed,TOWED MOTOR VEHICLE,B3,428,10/14/16 8:15,2016,10,Friday,8,Part Three,NORFOLK ST,42.28092154,-71.08766264,"(42.28092154, -71.08766264)"
I162084066,1402,Vandalism,VANDALISM,B3,443,10/14/16 6:10,2016,10,Friday,6,Part Two,HARVARD ST,42.29633742,-71.08071527,"(42.29633742, -71.08071527)"
I162084066,3125,Warrant Arrests,WARRANT ARREST,B3,443,10/14/16 6:10,2016,10,Friday,6,Part Three,HARVARD ST,42.29633742,-71.08071527,"(42.29633742, -71.08071527)"
I162084066,541,Commercial Burglary,BURGLARY - COMMERICAL - ATTEMPT,B3,443,10/14/16 6:10,2016,10,Friday,6,Part One,HARVARD ST,42.29633742,-71.08071527,"(42.29633742, -71.08071527)"
I162084075,3007,Medical Assistance,SUDDEN DEATH,B3,416,10/14/16 6:04,2016,10,Friday,6,Part Three,FAIRMOUNT ST,42.280587,-71.07432184,"(42.28058700, -71.07432184)"
I162084064,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,476,10/14/16 5:31,2016,10,Friday,5,Part Three,REGIS RD,42.27064206,-71.09587908,"(42.27064206, -71.09587908)"
I162084062,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,443,10/14/16 4:47,2016,10,Friday,4,Part One,HARVARD ST,42.29633742,-71.08071527,"(42.29633742, -71.08071527)"
I162084056,3301,Verbal Disputes,VERBAL DISPUTE,B3,943,10/14/16 0:59,2016,10,Friday,0,Part Three,WOODRUFF WAY,42.27443147,-71.08131004,"(42.27443147, -71.08131004)"
I162084028,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,446,10/13/16 22:40,2016,10,Thursday,22,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I162084028,3501,Missing Person Reported,MISSING PERSON,B3,446,10/13/16 22:40,2016,10,Thursday,22,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I162084033,612,Larceny,LARCENY PURSE SNATCH - NO FORCE ,B3,459,10/13/16 22:35,2016,10,Thursday,22,Part One,GLENARM ST,42.30345952,-71.08134184,"(42.30345952, -71.08134184)"
I162084012,3301,Verbal Disputes,VERBAL DISPUTE,B3,439,10/13/16 21:37,2016,10,Thursday,21,Part Three,CALLENDER ST,42.28880961,-71.08110237,"(42.28880961, -71.08110237)"
I162084040,3410,Towed,TOWED MOTOR VEHICLE,B3,944,10/13/16 21:33,2016,10,Thursday,21,Part Three,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I162084127,2647,Other,THREATS TO DO BODILY HARM,B3,457,10/13/16 21:15,2016,10,Thursday,21,Part Two,BLUE HILL AVE,42.30082268,-71.08589873,"(42.30082268, -71.08589873)"
I162084069,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,429,10/13/16 21:00,2016,10,Thursday,21,Part One,WINSTON RD,42.28508809,-71.08789462,"(42.28508809, -71.08789462)"
I162084019,361,Robbery,ROBBERY - OTHER,B3,427,10/13/16 20:33,2016,10,Thursday,20,Part One,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I162084019,2511,Other,KIDNAPPING - ENTICING OR ATTEMPTED,B3,427,10/13/16 20:33,2016,10,Thursday,20,Part Two,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I162084019,301,Robbery,ROBBERY - STREET,B3,427,10/13/16 20:33,2016,10,Thursday,20,Part One,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I162084019,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,427,10/13/16 20:33,2016,10,Thursday,20,Part One,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I162084019,3125,Warrant Arrests,WARRANT ARREST,B3,427,10/13/16 20:33,2016,10,Thursday,20,Part Three,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I162083985,3208,Property Lost,PROPERTY - MISSING,B3,433,10/13/16 19:54,2016,10,Thursday,19,Part Three,NELSON ST,42.28267661,-71.08283064,"(42.28267661, -71.08283064)"
I162083976,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,B3,410,10/13/16 19:20,2016,10,Thursday,19,Part Two,MORTON ST,42.27529345,-71.07271267,"(42.27529345, -71.07271267)"
I162083975,3115,Investigate Person,INVESTIGATE PERSON,B3,943,10/13/16 19:19,2016,10,Thursday,19,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I162083973,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,431,10/13/16 18:42,2016,10,Thursday,18,Part One,ARBUTUS ST,42.28757318,-71.08872923,"(42.28757318, -71.08872923)"
I162083973,1402,Vandalism,VANDALISM,B3,431,10/13/16 18:42,2016,10,Thursday,18,Part Two,ARBUTUS ST,42.28757318,-71.08872923,"(42.28757318, -71.08872923)"
I162083982,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,424,10/13/16 18:41,2016,10,Thursday,18,Part Three,MEROLA PARK,42.27256988,-71.09029352,"(42.27256988, -71.09029352)"
I162083960,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,439,10/13/16 16:36,2016,10,Thursday,16,Part Two,FLOYD ST,42.28952852,-71.08851422,"(42.28952852, -71.08851422)"
I162083940,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,420,10/13/16 16:31,2016,10,Thursday,16,Part Two,LORNA RD,42.27974378,-71.08248818,"(42.27974378, -71.08248818)"
I162083934,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,448,10/13/16 16:19,2016,10,Thursday,16,Part Three,SPENCER ST,42.29384269,-71.07609427,"(42.29384269, -71.07609427)"
I162084164,2647,Other,THREATS TO DO BODILY HARM,B3,428,10/13/16 16:00,2016,10,Thursday,16,Part Two,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
I162083924,3301,Verbal Disputes,VERBAL DISPUTE,B3,447,10/13/16 15:30,2016,10,Thursday,15,Part Three,NORWELL ST,42.29512751,-71.07820832,"(42.29512751, -71.07820832)"
I162083882,3201,Property Lost,PROPERTY - LOST,B3,439,10/13/16 13:15,2016,10,Thursday,13,Part Three,BLUE HILL AVE,42.28987906,-71.08948844,"(42.28987906, -71.08948844)"
I162083883,3114,Investigate Property,INVESTIGATE PROPERTY,B3,463,10/13/16 11:51,2016,10,Thursday,11,Part Three,CALDER ST,42.29710452,-71.08807731,"(42.29710452, -71.08807731)"
I162083845,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,438,10/13/16 10:21,2016,10,Thursday,10,Part Three,ASPINWALL RD,42.29114655,-71.0751514,"(42.29114655, -71.07515140)"
I162083834,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,433,10/13/16 9:24,2016,10,Thursday,9,Other,NELSON ST,42.28267661,-71.08283064,"(42.28267661, -71.08283064)"
I162083895,2632,Evading Fare,EVADING FARE,B3,74,10/13/16 8:22,2016,10,Thursday,8,Part Two,NEW CHARDON ST,42.3626075,-71.06132725,"(42.36260750, -71.06132725)"
I162083802,1402,Vandalism,VANDALISM,B3,430,10/13/16 7:37,2016,10,Thursday,7,Part Two,WOODROW AVE,42.28576084,-71.09030349,"(42.28576084, -71.09030349)"
I162083790,1844,Drug Violation,DRUGS - POSS CLASS C,B3,447,10/13/16 4:22,2016,10,Thursday,4,Part Two,MILLET ST,42.29459685,-71.07726441,"(42.29459685, -71.07726441)"
I162083790,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B3,447,10/13/16 4:22,2016,10,Thursday,4,Part Two,MILLET ST,42.29459685,-71.07726441,"(42.29459685, -71.07726441)"
I162083776,3301,Verbal Disputes,VERBAL DISPUTE,B3,433,10/13/16 0:34,2016,10,Thursday,0,Part Three,CORBET ST,42.28295732,-71.0836145,"(42.28295732, -71.08361450)"
I162083751,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,469,10/12/16 20:26,2016,10,Wednesday,20,Part One,HIAWATHA RD,42.27683754,-71.0952644,"(42.27683754, -71.09526440)"
I162083724,3301,Verbal Disputes,VERBAL DISPUTE,B3,439,10/12/16 19:45,2016,10,Wednesday,19,Part Three,BERNARD ST,42.29127678,-71.07920676,"(42.29127678, -71.07920676)"
I162083905,2647,Other,THREATS TO DO BODILY HARM,B3,431,10/12/16 19:30,2016,10,Wednesday,19,Part Two,READING ST,42.33061974,-71.07388234,"(42.33061974, -71.07388234)"
I162083735,3115,Investigate Person,INVESTIGATE PERSON,B3,469,10/12/16 19:12,2016,10,Wednesday,19,Part Three,TENNIS RD,42.27615691,-71.09550303,"(42.27615691, -71.09550303)"
I162083717,2010,HOME INVASION,HOME INVASION,B3,450,10/12/16 18:55,2016,10,Wednesday,18,,SOUTHERN AVE,42.29067097,-71.07303644,"(42.29067097, -71.07303644)"
I162083712,2629,Harassment,HARASSMENT,B3,466,10/12/16 18:13,2016,10,Wednesday,18,Part Two,BLUE HILL AVE,42.28174231,-71.09241594,"(42.28174231, -71.09241594)"
I162083687,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,466,10/12/16 17:45,2016,10,Wednesday,17,Part Three,ORMOND ST,42.28295116,-71.09377542,"(42.28295116, -71.09377542)"
I162083698,1402,Vandalism,VANDALISM,B3,417,10/12/16 16:47,2016,10,Wednesday,16,Part Two,MORA ST,42.28208198,-71.07364875,"(42.28208198, -71.07364875)"
I162086546,3115,Investigate Person,INVESTIGATE PERSON,B3,448,10/12/16 16:00,2016,10,Wednesday,16,Part Three,WHEATLAND AVE,42.29286008,-71.07617677,"(42.29286008, -71.07617677)"
I162083615,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,428,10/12/16 14:46,2016,10,Wednesday,14,Part Two,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
I162083615,3125,Warrant Arrests,WARRANT ARREST,B3,428,10/12/16 14:46,2016,10,Wednesday,14,Part Three,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
I162083615,619,Larceny,LARCENY ALL OTHERS,B3,428,10/12/16 14:46,2016,10,Wednesday,14,Part One,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
I162083592,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",B3,466,10/12/16 13:14,2016,10,Wednesday,13,Part Three,ORMOND ST,42.28081966,-71.09365941,"(42.28081966, -71.09365941)"
I162083593,3301,Verbal Disputes,VERBAL DISPUTE,B3,427,10/12/16 13:03,2016,10,Wednesday,13,Part Three,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I162083576,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,444,10/12/16 11:21,2016,10,Wednesday,11,Part Two,AMERICAN LEGION HWY,42.29817919,-71.08692159,"(42.29817919, -71.08692159)"
I162083561,1402,Vandalism,VANDALISM,B3,468,10/12/16 11:16,2016,10,Wednesday,11,Part Two,DUKE ST,42.28118023,-71.09442053,"(42.28118023, -71.09442053)"
I162083559,1402,Vandalism,VANDALISM,B3,428,10/12/16 11:01,2016,10,Wednesday,11,Part Two,ASTORIA ST,42.28020477,-71.0869124,"(42.28020477, -71.08691240)"
I162083557,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,464,10/12/16 10:13,2016,10,Wednesday,10,Part Three,HARVARD ST,42.28968115,-71.09212545,"(42.28968115, -71.09212545)"
I162083550,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,430,10/12/16 10:10,2016,10,Wednesday,10,Part One,LUCERNE ST,42.28472672,-71.08921973,"(42.28472672, -71.08921973)"
I162083544,1402,Vandalism,VANDALISM,B3,441,10/12/16 9:57,2016,10,Wednesday,9,Part Two,TALBOT AVE,42.29389648,-71.08451577,"(42.29389648, -71.08451577)"
I162083528,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,422,10/12/16 8:40,2016,10,Wednesday,8,Part Three,RIVER ST,42.27132363,-71.08183509,"(42.27132363, -71.08183509)"
I162083537,1402,Vandalism,VANDALISM,B3,452,10/12/16 8:30,2016,10,Wednesday,8,Part Two,ATHELWOLD ST,42.2964696,-71.0748043,"(42.29646960, -71.07480430)"
I162083518,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B3,74,10/12/16 8:00,2016,10,Wednesday,8,Part Two,NEW CHARDON ST,42.3626075,-71.06132725,"(42.36260750, -71.06132725)"
I162083512,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,469,10/12/16 7:08,2016,10,Wednesday,7,Part Three,TENNIS RD,42.27615691,-71.09550303,"(42.27615691, -71.09550303)"
I162083500,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,426,10/12/16 3:44,2016,10,Wednesday,3,Part One,BLUE HILL AVE,42.26820198,-71.09367344,"(42.26820198, -71.09367344)"
I162083489,3301,Verbal Disputes,VERBAL DISPUTE,B3,467,10/12/16 0:43,2016,10,Wednesday,0,Part Three,WELLINGTON HILL ST,42.28464725,-71.09473285,"(42.28464725, -71.09473285)"
I162083458,3301,Verbal Disputes,VERBAL DISPUTE,B3,417,10/11/16 22:04,2016,10,Tuesday,22,Part Three,MORA ST,42.28208198,-71.07364875,"(42.28208198, -71.07364875)"
I162083463,1402,Vandalism,VANDALISM,B3,432,10/11/16 21:37,2016,10,Tuesday,21,Part Two,JACOB ST,42.28541846,-71.08366378,"(42.28541846, -71.08366378)"
I162083409,3301,Verbal Disputes,VERBAL DISPUTE,B3,457,10/11/16 18:15,2016,10,Tuesday,18,Part Three,DRUMMOND ST,42.30066767,-71.08422846,"(42.30066767, -71.08422846)"
I162083386,804,Simple Assault,STALKING,B3,435,10/11/16 17:59,2016,10,Tuesday,17,Part Two,NORFOLK ST,42.28828038,-71.07652688,"(42.28828038, -71.07652688)"
I162083671,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B3,456,10/11/16 17:00,2016,10,Tuesday,17,Part One,FOWLER ST,42.30085931,-71.08128808,"(42.30085931, -71.08128808)"
I162083376,3114,Investigate Property,INVESTIGATE PROPERTY,B3,431,10/11/16 16:48,2016,10,Tuesday,16,Part Three,ARBUTUS ST,42.28757318,-71.08872923,"(42.28757318, -71.08872923)"
I162083346,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B3,438,10/11/16 15:51,2016,10,Tuesday,15,Part Two,NEW ENGLAND AVE,42.29174127,-71.07717929,"(42.29174127, -71.07717929)"
I162083352,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B3,442,10/11/16 15:41,2016,10,Tuesday,15,Part Three,TALBOT AVE,42.29268711,-71.08038427,"(42.29268711, -71.08038427)"
I162083337,2629,Harassment,HARASSMENT,B3,430,10/11/16 15:29,2016,10,Tuesday,15,Part Two,FRONTENAC ST,42.28471119,-71.09065554,"(42.28471119, -71.09065554)"
I162083312,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,445,10/11/16 13:53,2016,10,Tuesday,13,Part One,GREENWOOD ST,42.29716347,-71.07954018,"(42.29716347, -71.07954018)"
I162083318,2906,Violations,VAL - OPERATING UNREG/UNINS Â CAR,B3,437,10/11/16 13:46,2016,10,Tuesday,13,Part Two,EDSON ST,42.28771044,-71.07819182,"(42.28771044, -71.07819182)"
I162083309,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,473,10/11/16 13:11,2016,10,Tuesday,13,Part Three,CUMMINS HWY,42.27299025,-71.10783195,"(42.27299025, -71.10783195)"
I162083286,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,429,10/11/16 13:03,2016,10,Tuesday,13,Part One,HARWOOD ST,42.2857651,-71.08763245,"(42.28576510, -71.08763245)"
I162083286,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,429,10/11/16 13:03,2016,10,Tuesday,13,Part One,HARWOOD ST,42.2857651,-71.08763245,"(42.28576510, -71.08763245)"
I162083259,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,456,10/11/16 11:30,2016,10,Tuesday,11,Part Three,FOWLER ST,42.30085931,-71.08128808,"(42.30085931, -71.08128808)"
I162083246,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,429,10/11/16 11:05,2016,10,Tuesday,11,Part Three,HILDRETH ST,42.28362198,-71.08752972,"(42.28362198, -71.08752972)"
I162083266,3115,Investigate Person,INVESTIGATE PERSON,B3,422,10/11/16 10:40,2016,10,Tuesday,10,Part Three,RIVER ST,42.27133005,-71.08299865,"(42.27133005, -71.08299865)"
I162083236,3207,Property Found,PROPERTY - FOUND,B3,943,10/11/16 10:36,2016,10,Tuesday,10,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I162083217,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,B3,945,10/11/16 9:17,2016,10,Tuesday,9,Part Three,WESTVIEW ST,42.29073239,-71.08528234,"(42.29073239, -71.08528234)"
I162083217,3410,Towed,TOWED MOTOR VEHICLE,B3,945,10/11/16 9:17,2016,10,Tuesday,9,Part Three,WESTVIEW ST,42.29073239,-71.08528234,"(42.29073239, -71.08528234)"
I162083217,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B3,945,10/11/16 9:17,2016,10,Tuesday,9,Part Two,WESTVIEW ST,42.29073239,-71.08528234,"(42.29073239, -71.08528234)"
I162083490,3501,Missing Person Reported,MISSING PERSON,B3,473,10/11/16 5:30,2016,10,Tuesday,5,Part Three,LIVERMORE ST,42.2741969,-71.10738225,"(42.27419690, -71.10738225)"
I162083490,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,473,10/11/16 5:30,2016,10,Tuesday,5,Part Three,LIVERMORE ST,42.2741969,-71.10738225,"(42.27419690, -71.10738225)"
I162083187,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,436,10/11/16 2:22,2016,10,Tuesday,2,Part Two,NORFOLK ST,42.28875771,-71.0751631,"(42.28875771, -71.07516310)"
I162083150,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,469,10/10/16 21:15,2016,10,Monday,21,Part Three,HIAWATHA RD,42.27683754,-71.0952644,"(42.27683754, -71.09526440)"
I162083132,3301,Verbal Disputes,VERBAL DISPUTE,B3,448,10/10/16 20:08,2016,10,Monday,20,Part Three,WHEATLAND AVE,42.2925454,-71.07772269,"(42.29254540, -71.07772269)"
I162083121,2647,Other,THREATS TO DO BODILY HARM,B3,456,10/10/16 19:19,2016,10,Monday,19,Part Two,ELLINGTON ST,42.30154555,-71.08118184,"(42.30154555, -71.08118184)"
I162083121,3114,Investigate Property,INVESTIGATE PROPERTY,B3,456,10/10/16 19:19,2016,10,Monday,19,Part Three,ELLINGTON ST,42.30154555,-71.08118184,"(42.30154555, -71.08118184)"
I162083103,617,Larceny,LARCENY THEFT FROM BUILDING,B3,446,10/10/16 18:43,2016,10,Monday,18,Part One,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I162083114,3301,Verbal Disputes,VERBAL DISPUTE,B3,465,10/10/16 18:43,2016,10,Monday,18,Part Three,BAIRD ST,42.28574986,-71.09215334,"(42.28574986, -71.09215334)"
I162083102,3115,Investigate Person,INVESTIGATE PERSON,B3,943,10/10/16 18:42,2016,10,Monday,18,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I162083138,1402,Vandalism,VANDALISM,B3,423,10/10/16 18:38,2016,10,Monday,18,Part Two,GLADESIDE AVE,42.27332398,-71.08687643,"(42.27332398, -71.08687643)"
I162083109,3114,Investigate Property,INVESTIGATE PROPERTY,B3,455,10/10/16 18:12,2016,10,Monday,18,Part Three,NORWELL ST,42.30195045,-71.07798088,"(42.30195045, -71.07798088)"
I162083083,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,463,10/10/16 17:27,2016,10,Monday,17,Part Three,BLUE HILL AVE,42.29330376,-71.0885899,"(42.29330376, -71.08858990)"
I162083108,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,424,10/10/16 16:59,2016,10,Monday,16,Part Three,FREMONT ST,42.26995362,-71.09006602,"(42.26995362, -71.09006602)"
I162083081,1001,Counterfeiting,FORGERY / COUNTERFEITING,B3,453,10/10/16 16:24,2016,10,Monday,16,Part Two,GAYLORD ST,42.2983937,-71.07395875,"(42.29839370, -71.07395875)"
I162083129,3114,Investigate Property,INVESTIGATE PROPERTY,B3,574,10/10/16 16:00,2016,10,Monday,16,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I162083052,3114,Investigate Property,INVESTIGATE PROPERTY,B3,422,10/10/16 15:12,2016,10,Monday,15,Part Three,RIVER ST,42.27133005,-71.08299865,"(42.27133005, -71.08299865)"
I162083378,724,Auto Theft,AUTO THEFT,B3,458,10/10/16 15:00,2016,10,Monday,15,Part One,MICHIGAN AVE,42.30250605,-71.083294,"(42.30250605, -71.08329400)"
I162083054,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,428,10/10/16 14:52,2016,10,Monday,14,Part Three,MORTON ST,42.28277509,-71.08877688,"(42.28277509, -71.08877688)"
I162083050,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,B3,444,10/10/16 14:51,2016,10,Monday,14,Part Three,BLUE HILL AVE,42.2957638,-71.08756002,"(42.29576380, -71.08756002)"
I162083018,2647,Other,THREATS TO DO BODILY HARM,B3,476,10/10/16 13:03,2016,10,Monday,13,Part Two,CUMMINS HWY,42.2686423,-71.095655,"(42.26864230, -71.09565500)"
I162083012,3301,Verbal Disputes,VERBAL DISPUTE,B3,466,10/10/16 13:01,2016,10,Monday,13,Part Three,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
I162082996,3115,Investigate Person,INVESTIGATE PERSON,B3,432,10/10/16 12:33,2016,10,Monday,12,Part Three,JACOB ST,42.28541846,-71.08366378,"(42.28541846, -71.08366378)"
I162083244,2647,Other,THREATS TO DO BODILY HARM,B3,439,10/10/16 11:55,2016,10,Monday,11,Part Two,BLUE HILL AVE,42.28987906,-71.08948844,"(42.28987906, -71.08948844)"
I162082951,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,B3,437,10/10/16 8:49,2016,10,Monday,8,Part Three,NORFOLK ST,42.28799812,-71.07788107,"(42.28799812, -71.07788107)"
I162082944,724,Auto Theft,AUTO THEFT,B3,417,10/10/16 8:01,2016,10,Monday,8,Part One,MORA ST,42.28208198,-71.07364875,"(42.28208198, -71.07364875)"
